22,15,4,Irctaekwmo 2077473 aqalnvhfhsnmlep KUIOBGZQPMKRUW
96,7,2,
35,9,5,Cvjjwbtlxt 0655589 rbjmfmmaebygpys CYEKJTTDJMCNGS
68,9,2,Grhghynlke 9558461 gnijqusdsuxbrtz CIVJIFLYZSPXDL
30,8,2,Rdpmwufctn 0428570 kgcfwkseezuxhlh TVIXTPWNCEXBPM
34,8,1,Scehchqegv 2159607 spnludkclreaubx GPHKDIVCXTACME
88,5,3,Ocnwqhpial 9600001 qlnbwshjstdjjkw XTCPWGLAJHEEXN
34,20,1,Earjchphrm 5770009 sexuiixlljtbuqo CNLQPQBTLFZZFT
75,20,1,Fbjejaxnwq 4717588 ntkzzacklkogkmh MMSZZMVUPVJTKP
39,16,3,Ykdprprbuk 2095789 urvjjzrhnaqweeb GDBTCFVXXCQSXV
69,14,3,
32,20,3,Wymbbekwbu 6276089 lgjxppyzkpdapkm VNLCRDYJHHRBXL
92,11,2,Nrpaoxztph 3696000 rhkahnwdtzwlwqf FNICNLWBXIYWUN
55,14,3,Egsrsjcgls 9899827 melfuzpisqxamjt LUECZVQTJSFTWJ
25,20,3,Oilrbearob 4795097 sjeehlbghttlfiy VZPUKUWIKLXTAP
4,7,3,
57,3,0,
57,5,4,
98,7,3,Xptzrijkkq 8862259 nkeekcnkwdvghly FPKKVCJPQMEVTK
9,17,3,Gbznmrzwor 9434204 hgwcuuppfvpteom MTXWRQASFDQQRD
73,5,0,Nximccnubs 6749222 rsgeveuemllyggl BLXWIOFBQJFCJY
46,14,2,Emochrvoxr 8150979 evfghqyssnwqqfb JFYRGQEDGKGBEI
92,13,2,Lwxfdlndcr 5895308 vypejbuhosmpuid POYBEGYHADIQJE
69,12,4,Jklmsbzyuw 5603158 tnijzzmlguktefk LKCWEABDWZPZQN
5,9,0,Rpeuzstmux 9732123 nydplveqdrcsxio VFAEIAXZHBRMZI
43,17,4,Znerfixado 9578830 btrjatdeypbdwqo LRFMBRGSQUWAUP
89,9,0,Fnkgckozzv 2067138 sfornbdbmxanaoq WUZMSCWJVKJGZW
12,10,2,Fgwhebmhof 0697503 rgrrhnxcysxabrk XUBXEZOHMKRLVT
86,16,3,Bvhcewuefj 1080933 rtoygewkruluspx LOKEDPNYGXCBLO
29,16,1,Hpgxwpozlk 6929246 jamijyyrhiretps ESHNSSACPKOYUG
11,12,0,Oscpcvzvjq 8453109 cxaarzybbffapoo HYXRNHWNRADIJL
31,11,0,Xekhblkrgi 4869517 lrpntkwvbsqxnda CVBWAZMUMZMTEW
5,4,4,Oxkpklklbz 7861732 xmxlqkrybidrfja THLZQTWOGJVUMM
13,4,2,Cdbbbthzps 1483310 rtyrfyurxbxtpph VTRAKMOGMTOOII
95,6,1,
31,20,5,Gjdigpthag 7669392 nqodpxpxbdevusq FAKERNEILGKFUM
15,19,0,Gzzdfrywmk 2347530 azjgclnywannijv NOZVCVNGLGRCCK
80,11,2,Vkwhhtlomi 0378303 jmaeyfgqfngygjf OUPCAKYKJSDPYI
85,19,0,Tghchahiaq 0973398 bkrtuhwvvpffajn YNLYLBPKEUJSBP
30,12,4,Rnyytervef 9989057 veqvmwxzzszapht NSFZUNQBIIQALD
62,13,2,Ksjidwqvxs 5135576 tccnauzdnseatyx HXHGCUOTWQNEVX
64,17,4,Pcprmqazpr 4023723 jddgvirxcmmsovx QKDEEXZXISGKGO
6,13,2,Shxlbicztx 3940606 vajruflkecnzway FDWUSTSPYPIYTZ
3,17,2,Zvgiqznhnj 5847278 njduhlhdckbtwbv LNAYHRSDTKRDKJ
49,18,5,Mibawxbahx 2777974 rusfkbxogvwsmjy ZBQCMQSKCLNHSC
85,9,0,Qjfksmlays 3448871 zfcefjxaeifjmfk GCJDWGJHPOEVHY
98,9,4,Mnkgszjlyd 8381261 sqkzzhorermiata WAEBAFVPNYFVLD
80,20,1,Kidgnhysjr 1112968 dcoibwsqgyttlel XLGMLTPZNBUGUO
64,12,5,Yfkpaqdjgq 9698058 dkjwcbsgbseujxh PDVJOTZCVJMCBN
68,9,2,Xpqgrpshlj 4584015 eefholjzuhprmxc RZLFDKQOHRJCTX
16,18,3,Doygzmsxsk 4946698 unlmekaymyyqkux EYMWBMMLKEVVSS
81,8,0,Zcfxcrgiyz 3370008 lpkkuqolopalzhz GBFWLJOCOELGHW
23,14,5,Ayjdxxrplo 3110765 erxjvzebexqjwte WUPTUCXOEEUXXQ
7,3,5,Dupassveli 8091529 zwlsczrgsqcacyd BVTSOEBSHPIQSX
3,7,0,Vtnzyrvpck 3958005 wqwvwjizqxpxfmp CAKEJFQNEIDSSY
22,12,5,Berhsjynhm 7052990 fxyqwsdyhqqkfpa OIRHSLSIYPMIPG
87,10,1,
88,10,0,Djximjhwrq 8953439 cvzjugpqszwxfhi YJNVARHVYKZWQY
9,5,3,Jwtllcwrep 8886796 rrbyomustuvljdh ZOKDZTFDSTUWFG
89,11,1,Rwyailzttj 1708629 ufkpqwupvzunlwd GIRZKPYZYQYDLM
10,20,0,Hgztzofyid 6765597 cjavhryqnqnnxxp GYPFCKWORPGMIY
77,9,5,Pnxztijusz 6199406 cdgwvizmdbmqqex TKHUJBWERTAFVN
57,12,3,Jbshjhtkrw 2496527 vqassbqwhtoxvam MKCBULKMBSPUQE
28,9,3,Veqpmgcwdj 0275027 qjsshybwwdxayab OSERABOHESMADM
5,14,5,Ywriwkmarw 4992892 louzxwtpkdmnjzu VRCDXHCGFGOJIO
98,4,1,
39,4,4,Khbtanacoc 0102897 jklefaixfdsqfwq KDWHRFGVVVUBMM
31,15,0,Xgdizmwblb 0938927 swempkzlrlvzjyb RWPPVNPDHTILBM
86,1,0,Amaohdrqxn 7375271 vsimpcfoqatizlk XXTLJKSQFWZNRJ
90,18,4,Uaviqqswqa 7914478 opifeunkwgfxgqa JVXDIAONJLWMLS
31,17,5,Pmpedhdore 5255558 hmbwgkvfrtnormk PJRMURVXITLOOO
45,16,5,Qpwhavurai 6997447 wznefulxkeojykz GALGCVKEYISZQS
98,7,4,Vdmavjcpae 8680312 vplxjubiqhurtpp GJGVDPYRVJKTLM
12,16,3,Vuumykfbep 7946591 ejnbenmfshjgzvr SVCREHHVFVFMIH
18,9,1,Qvmvweudtb 7088053 vveumkyflbdzdiq PVPHWPADZTVKRV
100,11,1,Bvvzxlbahj 5771619 vscapjjlmhoouvq PTNDIPGWFPUAKN
65,9,5,Xiotwhdohn 7223815 nqakpzmyurusmnr OGZDYAIYACOUDD
73,20,0,Brwrftdzsw 9639808 yqgxlgopblybsbn XLUCGBQSHFFFNB
94,6,4,Nbusjorcau 2604416 olqyycxuobzukor GIFHRQSIZFREWJ
1,20,5,Pkadxzuvsh 0079207 qrwejnmhntgestp IVKINZDKIHLWAB
54,17,0,Ggajmqpdqa 7937677 mrkkrdxctweuvzt LRQONJZLYGDPBQ
23,11,4,
48,1,4,Zbmsrohtwy 3039898 pfksowtppztssvy MBTFLPEYVYRLWD
12,11,2,Lspwhesjuf 6422399 snfjvouiymoaftn FXLMQCDVTTEJRA
39,19,0,Flctsnboqm 8467621 osepceiyazwmmrg UTEDYIIEQMKJXR
78,16,5,Jccwxtsjjy 1077005 afzrmsbdejyaqxa KWKNKAEFKOKRTB
4,6,1,Hkkemqmjkl 2686477 xjpppluskjlepbx CABYTMKPIPGNCP
38,9,2,Mxwanwjzqk 1828484 aewqbxpokuvukrx AXBZOEEPBBDDWK
43,3,3,Ufbofovvnv 4630354 omqnwpvumdsqmzb ZLBPRDHELTQYFL
60,9,1,Sxfrqwdvab 2846796 onvextjbuksttdj WDONNMAKBLUWEE
15,15,1,Qrbofgldov 9677946 aoebynytfvltchq RZLMKBRTRCLMGE
87,8,4,
50,10,2,Xrovbzwwgj 1591233 veijsibhrylezdh JXWEIKMMOFJRRX
45,14,2,Vadfftazem 7444618 gnokaptjmgpubyu BBGOTQDCUOHNYR
1,10,3,Gxvbopnlrr 7221286 zgszcyzjyxrhzei YQXXRHHOCIVRZN
69,9,1,Scakblhhuq 0108497 igzlgwreijypgjp ZGSSOXANPSXZOU
33,14,1,Swilmcofny 2658804 tpebzvqfoqfnbww WSYXWSLYPNXTNI
93,16,1,Ttfenjrlyk 0424084 joedorkrehtqftk AFJVHMXKYOVHYC
88,11,1,Bmxulozkvx 4426408 qtzabtlndgyqbbl KMGOCTZBMSQNSY
19,15,5,Gramoncjwg 1251797 tlzmqeeiydfpcfp MNFYFIXTLEFMDP
52,7,4,Hpxtojvuob 2831432 rjmehocskreqlur QBUMOFGOQRBAPW
18,3,5,Smtwuaypdo 4603302 madxicyoycpmvst EEWCDWRXHSQXOR
26,1,5,Wqbiwwqqtu 9035569 reprzirueyvfgti YKXOCTBSXDAZPV
91,2,1,Awdqjlrjeh 8905576 qeimfaeyxngmgfv IRIBKCFUDXLSDR
62,14,0,Nxuxocvaoq 6381123 guwupkpslaeipjv OWPFEFFFEAAKHG
34,20,4,Livibqtlso 0043187 pttahjugqkewjlu KFJMGDPMIMRYFW
53,20,3,Dcqntzhvca 0155827 chfcffeqgilrqil PGNAFQAVPSIHEM
15,11,4,Ijjdlsnrih 3739044 ewghvnoucuqncop HEABQIMCXAYRFD
54,15,5,Tbwvgycnuj 8072261 mcylqumjxmchqil DZXGRDTUIHTHTD
11,4,2,Znwokqshrb 8336921 nhhmkzdyfnzmoot LWRBHIFIEZVCVQ
39,19,0,Vaqkkmxber 0187646 avjtijlelredyii XCBFQMZFUIPIEE
73,20,3,
20,6,5,Zokopvlini 5676127 gfdthyiaxoztils NEVQEYVKGSMUMO
6,11,3,Svtvftijnh 3205284 ftmktfdflfhtrmm LIHNFVAURISIQY
7,5,1,Ckllguigsy 0952925 krmtodjmksxtgee NJYCMNOBMKIZYX
29,3,5,Zmgufwkrqy 6180010 quovnyonvlvfzth CZAUEELJRIGMMW
15,20,3,Yvywdpuukb 2474905 hjlnfoqkdpopmzc QNVSKZJVEEAETH
22,17,0,Krhcbxrwxv 5203904 buzjkaiemkiobhi IOKKOOKQXAWHWV
21,15,0,Isainuvezc 3900530 puycutdrolumjpl CZNWLHHGEJCFQI
39,1,1,Sywkhramon 3945388 bwyosclkkhcgzwn FPWQKBHUFOCOAD
74,10,2,Lnvknuvyva 3602151 grpbtvebtpmdfyx DHJSODYFRJHITJ
99,1,0,Qdpppouole 0683960 slmktbrebtpsktf ORERBJTEUVGIUA
3,20,0,
8,14,3,Texyxinzkn 4491830 ujnalugitncoeej ULAVGZTIORDMIO
51,8,5,Wtmmoldfbx 2364717 ndohwoitbnierld HNXDUPDEYJJZOS
3,7,2,Nmdhatruuh 2204103 niikavtetjdqili RKTCAALUKEIUSC
93,4,0,Gwlgenijum 7151484 orahtsjhenqtbyq LCNLOQVXNHSHNY
98,12,2,Cvrotskqom 3441647 ladoufyzkbgljcz CDHICHZXWAXRJU
53,16,1,
57,8,4,Ipbbdoepzk 7037341 faajkzrliomypwg HWFLKSCHTUEKMT
15,7,4,Zcgonjqfrx 9114638 rmmltnhgfutwsov HQXKIUJJRIHGRI
19,13,2,Nflqleqbcv 7801636 emfhkjouvqhzytv FOXSRVVBIXNKMN
74,13,1,Wsacplmdnb 3505693 zeaiqitpkoweozz UJHGNLMPURXJTL
40,18,4,Foedfqsede 6635481 wltalimgngkytrz CUFBDCCTOGYNOE
15,9,1,Wlqqlhjhyx 0640652 vgxslhfizyapfau ZYQIRFJQOEVXDT
56,14,2,Pskvybqbzv 8819165 soxapsirzmlgseg AXGWLXGLIDYTFN
57,10,2,
14,10,2,Fbmmrydxur 3753096 szuxgwvzdyzlrgk SVICYNNTVCRBBY
43,2,3,Dyspeekaoq 5651520 rmkqpeyrplahvti KKQAQCSIECWUCE
71,15,4,Pfizzrlcey 8140645 zthkvrnfuucjbop LLGEQPLNWRIPLM
90,8,1,Ranjenbrwo 2306881 wawlmexfgsngqfj NOVNYKUBFRKAXT
83,1,5,Jroplqbhji 8024584 dgpxrkcrcaerlog ACHMUXJMAVYPJB
30,7,4,Hebsxdryok 3592026 awnolsumwxsryay YULSDLJARZKYBQ
9,17,3,Gxpzgygeoz 0451562 suynhabavtavprt LMZEVCXHXMCTBB
85,9,1,Enzgprgojm 7794592 wixkkpsdlxdgtby BYIRZRVQAWCQCB
14,7,4,Lvuiyddpoz 4007117 vhubtrplqfwwbmo YAWDRTQGIZJSTT
15,10,1,Uvvfgavgsi 2630493 wnkzopvbbmrsdex OWQNCTTRIUVZUB
75,3,0,Zinwzzmcng 0557875 kvezxngeendxvet CFHERXEWBDIUNZ
45,17,4,Fbejaqjtgt 9770725 rhkzvcjnxeanuec PDIVMCLUKGXJJS
33,17,1,
89,11,2,Xumsynotql 1639682 yavpvifgjgulbps YZQEKUZTNYCWYU
53,2,3,Yptdlpfach 9145481 fppszzmglbxmcgy GPNSPZDTOMPFCF
13,14,0,Zizeaaaioy 2616103 ksflolxwvjrldja BIYLNHBRHJLGSF
11,7,1,Hrzpciumra 6644267 mgpzyifihglhvto SQUNZLRBKFQHEW
62,3,3,Oopteacwdi 5288246 rhigrkxrpznfflq OWTYJDWZCLCSDG
52,19,0,Gdtcizxnho 5167867 mtjngmjjmswmhht LSQWMEKFRZCTLK
74,15,1,Cilkzdrngz 9300285 bwwgqheeiugitxw PWYCKXHYYYEYRW
55,1,2,Efheaucntz 1095576 tjwngcptuxagztz SKVQLHHBTRTPEQ
11,5,4,
71,17,3,Omcqgqbxtv 0937595 fwmzuyjbahgftun VLPJMFQPRJOHHF
42,19,2,
5,15,1,Rnokwxxmna 1995411 cichcetofupnilr TOOGSDOXVUXAIA
20,11,3,Izhztmieyh 3287387 noaittyegmutoku XATRXUTEMJMYID
17,6,1,Kgysdkmewi 2775230 mlfewdobwamqekn PSMBUOGBEJZWYP
62,8,3,Hkouyqevmz 9524283 onapdjtxxafuiiz LIVPNFBNPYPTDI
1,4,1,Zqtlkpdueb 1592046 sxftgqyhzskpijf RSTBXSQCYDOARL
3,2,1,Jvqapalhhr 3538812 ddvveiforookykw YBGRAYQUGLWPYA
25,2,3,
28,9,1,Gatprhsvzd 7244141 pqieblpdnephlyy YBEODZZBVWBQEW
42,19,5,
99,1,0,
5,18,5,
74,11,4,Cqcmtwnvhc 0758172 sgqmqyubozedsvl YYFQDLFCIBBKIH
18,8,3,Lpmwziitxk 6593968 itofwityhdnyxke YXASSBGWDGNHUQ
62,15,3,Dxkmmpgkem 4425885 zsnzfwcmvyehlmb FHWYVNXJJLOGAM
61,15,4,Sxgpqmvlnx 4857470 wbelhvdjlkaspxa DICKQHBLWLVXKA
38,14,1,Ztncrxlvqp 1063922 dwzuykxgxthnszr TSMPNUCUNUYKWR
14,17,1,Hcajeerogg 3089342 drmkwniiizrfvcx PQWZPWCBLUPLXD
50,4,1,Yzgbzlkopk 9528374 kskyccvldsaordv GOOKTDDOTPCBAQ
60,18,0,
95,2,0,Cgkcusapdq 1621817 syjuymiegwvwcgj IZUYWTXQYIETUR
62,15,0,Fvemmyatmf 5483663 xmjyygautlbjlvv GJBSUPMZIVZYEP
9,1,4,Vniggcypgu 6716603 sqnrbosbztkadfm FLYEBGDLZKJYKU
47,10,3,Trdhsqgfsi 3004747 irjftxfdrctlszv SNLLOIPQKSWNJS
35,12,1,Tddbpsjbqq 1356871 giiootjivztowvc ITIGKKZWKMYUPS
39,19,0,
73,11,1,Uudjkuwckc 1284023 rzcawusytxngsla SKTRXFTKKECSPI
81,10,0,Zgztaiyyqs 1562401 bagkrskimpeoxul JLOZSNNYIDPOBJ
93,5,2,
17,14,4,Lpbqzaltfg 5215063 iyplfxgnfizfhag AQRAIDODLSZOWA
47,18,5,Vkqbtsyczq 7567873 ujuztihmgpoaand VDQXRDPSGLZNIW
72,20,1,
55,11,3,Orxedepvro 5029310 xrriwhmcmyuugjy ASHLGEBRXIGOJT
70,2,0,Tqyhqqxtal 7089744 nxpjykuvjswnfko KPARYSDLHQRKZE
30,17,1,Zpqahyxvpt 6120402 ykeoogmbqbpssxy GRHXZOCCZAKCHF
38,2,1,Ytxztqdpom 9930766 zeayafhzcmucbql CBRFFTQIVYCLMI
22,16,0,Tvmpsugyxn 2468127 ngvwoiqhuncddzi BQYBDAKDAGDYBS
29,5,1,Ivvvoxhqrn 0192442 anxjuyweeoaabri QVFOEGSVDUCGLX
71,10,3,Tsksirklkm 1083151 fdvhkqiurhwhcte CVRUTIYBJIQZIC
90,5,0,Rpvxavpaph 7578465 cbujmzvelievaxb AGEBJWYFSXSAKF
17,3,1,Lpwacoexzm 0823150 bmdvgqoaiunsrrw EOUAMGADQLJNQB
26,12,0,Ogxsjwzwgg 9379736 xxjutsqpqjjcqhb YNJUMROUAWBUYP
71,16,2,Uwnjezezte 5847527 ayeittbntedrfrv QCTVCMSGDBOJFB
17,13,4,Yqfpqfsbda 3159378 jkmjvhnungvcdvz ZKVWIBUCRPRLCY
24,4,2,Decqrykyud 5414724 oyjgrbdffholaxh KBXVIIKTTLYTYY
5,17,3,Tmgnjbzzqv 8046368 uywheiopdomshfd DXTIUHVOVICZAG
41,6,1,Nsiywodmfr 6698988 rargghbciopdvfb IGCGQUOVERYXMV
97,3,2,Rgxpjldkcr 2245699 ypbpaddligchjaq FIPUIPWHJXSZCY
10,4,4,Njolupzgax 4152211 tsuftxpsmvawyum FNVFDSMYQIVTAS
81,14,2,Kjskzuvdgo 6568080 uadhmuujwwtkkca TRLEZNFLAWUHZH
100,18,1,Jfppttktnw 9427271 ehmuxuovijtqcva ATRVXWVPVXVHWN
87,13,3,Kslvshaexe 4149823 aecgmkbwzllvmuv JXEWMKYLKQGXYE
45,9,3,Ctwlekwyvw 3071628 qxspopxrrqdnpka GCTCFKNRPQYHHC
93,6,3,Bdkebogxdk 4002696 dxfvnasjlfefagd OZVENCKICVWSAC
86,5,1,Whmaytproo 2710604 joubiuuyudocfcv NNUJBMBJLLHSIF
82,1,2,Iavbkigkpe 6380813 rjgmaxcrofgatzk IOWAKTIWEPYOVZ
79,10,2,Nqawxjqwfo 6294227 oantbuzlnpxedzy GRVHKRMTQXWPHV
75,10,5,Ktgrfwhbqd 3128060 bvlujlckkthmdpn DUDKMPLAOVKIHP
4,8,2,Mrdmkfnpvz 8700355 negrbkuuhvszerk GHHTPQJWBBIWGD
86,11,3,Xnnovekpyy 5986638 xbclggqugfxzoca RBCLEBMPUWGKEC
52,11,1,Jgvmdwzoch 5476009 evbvcigqyvcmkag THHXCJYTNJPCAH
28,15,5,Cfplsajtyh 2656297 aitowehmtbgflhm UOCVTKJLKGJSWW
49,2,3,Pkkzgwbdzr 1333688 xyrmrmfjgtuhnfn OAVTSJGDOCZBWC
62,12,3,Bxuooqwjxi 8483586 hzjxohsjsqjyicx WJSFIJBKRSKSCA
47,19,5,Oycxbhcvmz 7175481 jcwyorgdnuziqab PVVDASXDNDVQLB
100,7,1,Yaoglwifvb 7533073 dpwjrmwqwankidl LNEJCIGFIHPQJD
86,2,3,Iakrgudyps 4148203 fqkbcbxhagqqdqe MAIQBTPNUHUMQG
20,20,0,Cjmlnjkcat 0131859 odwutjxjxwamqav FMGRFDLPCBEFFQ
76,16,2,Uxwlubpcns 4931987 miqbapgnihxaqph UWYSWLNSOMYRUU
32,19,4,Zcsmaeepew 0635738 cxfdyvzcocbrwul RFYKVNZTCSKKTP
23,16,1,Wtzvdtkmfd 7425748 atsbgqfmgcligbf IWWELAQGHAUYEU
21,2,5,Bxdsxsgpma 8598868 jzrvvbrjlvinwkl RYQJXMOLJJVSAI
94,10,4,Hrrgfbjpst 8745970 kliqadlwqpzeznt NZMXHGRYDRFUXE
98,13,2,Dqzhzwwker 3499585 pvgvgbkzkulvafw QMNLJKLFGFSGIQ
44,5,2,Alvckdhsnx 5208193 doahoifkoebrxon ZHCELNRYSKKPKC
49,3,5,Zmwrvihkil 6231317 aeubrvpggomizlp EAJPKONXREVNTE
68,3,2,Nefnskwlwv 0099657 sqeztltdmdviugy HBSPJEKLLDQYIC
16,10,0,Mqwqjsfipq 7926258 cwdafecfnjtgbix LSKHOVNIDIDMAK
23,16,2,
1,7,4,Otxsepxkrz 7631257 ueawitamqkscxoc NQCVMYZRUXMGXF
39,3,4,Vkqshwtyzy 4690560 uwmnwktvokqdyoe ASSEHVNRQYVBRU
31,2,2,Emsfmqekms 2673150 zoxwksnagbsganc VJZWXNPRFVZZPE
52,14,5,Yhaivufjox 2099494 xzpicsygjjmsklg YXLVYOYBNUBQGH
10,14,2,Prypaygnel 6047145 fsxquoriwwwijtg JCMTZMTMQLPFYJ
4,17,4,Xpyfnfntfl 7219794 hidcpfsmigicric OGSBBGNMQFTIFD
72,1,2,Etcincfouu 6025681 awxybdezynkjjly BKWXOAVDXPDHOI
48,2,2,Jutymyxusq 3289780 barlvtgmgmfhiuv GYWNYYHUMXDDTZ
31,4,0,
11,11,3,Cqarfflvoe 8891747 tviwcbrejnkrkyb XKOHFGCOEXQWTZ
41,12,1,Znoxvcpdqk 4993022 oowdwzrrvxumsqv BEIFMTIPGBOQAZ
62,9,0,Iwbjquhgjx 3093826 ecvjfufwakfbflp VJNVJEXFUCYNRU
9,2,2,Kctqjoxkot 9743032 uocwpeljblosvze TRECCEVKEUKIGO
69,12,3,Bcyttbvtvn 4702632 umyfcuignwgoyua JPRERMMKPCATSR
53,15,5,Juacsxmbel 0365924 fpkimmpcpknfemj KCFPLVNLZOGDGK
47,11,5,Nzmfbmgyib 0439984 nmkcydbixmrmgoe WXEWOKRQIWQCHL
78,11,4,Jlvomdqknb 9000632 jsopmxtxbrihaxt MXTFBEVJESNUOW
56,8,5,Inglandomd 1533231 gjgjwuykymnmihx TAJOYEVOEHHJHD
66,19,0,Xnozzapkkc 9825554 lvdgavguyplxhyf JHMIRKVOYLDOCO
1,2,5,Mcuhuqmmjv 5662350 iubxtyeourcodrt RYYXKMFKDQDRYS
84,10,2,Ntzpamcalf 5360367 qaznzlrzdsbccff MRPJSGOBLURWZN
81,5,0,Nqkmttobcw 1257609 rlxelqffksnetlz BXHUSPKENYAOGC
15,3,4,Srijcnugfr 7549396 muaxbshowoqrjzq VSBMBUKXDJZWUH
24,15,1,Fweaanwxgi 2455854 omxyoomkvzxcyqq XWBYPHASMGSRGH
3,4,0,Wfnllixdke 3540779 gyjzjqczmagxqsj JBIHQFKVJODHHU
86,8,1,Dijksotlhh 4323161 lxgstfhssskpbtg CJNWMXWPUEBWLK
16,6,1,Zmupfofaec 6587813 mbqptqknxtlpdxx NEUAXREXVXOXJT
54,15,5,Mkckzgzwog 0054897 frfpquomjrtuuzc SCOLXFTQTSIATZ
96,7,1,Cxelcwitsg 2205557 kjfzfzprnnckuvg OTSCIAIYYOVEVU
61,12,2,Ytxctxdrdd 9755107 eqkivutdzkkmesm RNCKRIYRTFHQAN
16,14,4,Nwlwkuivjt 8342018 bxgfrgnpqayekxr EHKGXFJQUJTVJQ
52,15,0,Fanywidwkl 3270499 qllvcijijyykvji MUFORSPYHADASM
24,14,3,Zgkraakzoq 5377491 hxoojoqxcjssupj LNSSFCQPWACIPH
13,15,2,Sdkykdwdrt 9057462 hkkgyqvcnwqchwj OOALKSGPAGQFOJ
18,8,3,Sddwbugymr 1269256 zikcitlzzkkkoly OJEIDGDBQQJXYB
29,20,4,Ngdisybrpc 8042615 tqokkxmrajbzvme XGXLGIQCTAACHB
80,11,1,Wgnkyimule 1082530 apbujwjrbcojumh ZKQPVGAVRGDVVC
53,4,1,Trracdgnid 0615633 oduxehdkzueoora GIXHPWUBXKXZPK
37,16,1,Zrbpubaqvx 2416525 luvfzfpzxvbvvhd TOOZEEJKDKKXKY
56,5,0,Ahtykgbega 5217830 gjwgnhnastnqipn WKINQYVJIAAZJV
100,1,5,Fhfxbozdbt 9777132 rcsvsekqsrbvchu VXRUOVHDAQGLAU
1,4,0,Mhrjfkohbj 3963730 olcnzohafehdlsa ZNSEDEHWDTQCBV
68,18,1,
32,20,3,
77,10,3,Cvfuttxpwn 3737213 upjwluiisnkxupe WNJMRYZXWEJFDV
22,3,3,Cpkwqgccfo 0754000 zeavzpdbzyfnrnz AYOYVOLSLQHIHJ
26,15,3,Urkwdxvajm 5455410 sfyvojugxluwfty ZTXZTUVARZPCEG
42,14,3,Ppohbxenyb 4731035 ztgetwbpiyytvfz CPWQHPUQWVEYYH
37,12,5,Dgqidmnmgp 3881542 ajumjxyzusfsxuc KDPPXVIOTSWGKX
2,12,1,Ifykkxbmyz 8234081 hurvrwidxunwsnv JEAKTMKZGAGMBI
3,4,4,Pdhqjrnlfy 3341506 uqouznolhmfwxrq TQFEQTOEKOEYAZ
19,2,1,Kpznologrv 7466831 irxoydbhufngzao TSHTYTOCSEXWHV
83,19,3,Aopeagvnhl 8447445 pcpsklorduixmvj CLFPKJWUOMZXWA
30,13,0,Fwyppqyzwd 2170793 rosbkuyymhnuedo JQIDNFFFNIEMNQ
54,4,1,Rywxqwlfky 8676402 zrrtkfzuzvlblee WKAINDNHVGWLNZ
95,18,0,Rbiczickjk 3218627 rgbwfbeniiasxji ICKBGWQUVUSDVY
48,14,2,Lhwpoapocw 6701243 jxxbqableodonio DGAELFRUVHWXHL
37,13,1,Qlkmfuqtwz 5595115 utspoezitigxepf YYGIXLEBIZYZML
49,7,1,Sjditlyqba 4525294 ceypfrrjpkvywrh IEBAXTQUUWPYFZ
46,18,2,Srrpatuexn 9434611 xbsazyltemyeeqk BUQSIURQSIEVDE
52,2,5,Qrzvercdsy 0757218 wselcrqibyqmmwq CZPJKKMBPMSHQI
50,20,1,Aagqbtssws 1216232 duljpxerntdyyoc DQJZNGRCMEUNID
77,10,3,Prfmgdtmwq 5164848 ztpphzhhfkfxfel ZOSDAJPDJAYUPD
1,17,2,Jckbotxrxr 8429408 jmznerxlcmmgryy HIVJYZKCXDTBUW
43,3,5,Jkyejmvezj 9161355 jogchimnluhoayd MBENYBEHIAVBYK
90,13,2,Wglwrffvip 6380286 jggfeyxrzueomif HJMBBQOITWOYCJ
54,16,2,Eiiljdfkva 7673149 cdnajduzrfsvifn UFXCMQGYILMOHX
43,2,1,Iomzgsbgnp 6062606 rbsbpanpzoarbok VTWYKXALIXYQRL
37,20,2,Jvpploxunx 3070279 kowadyofgifzqro WRQFSBNRUKDCWO
72,12,4,Eqmbrapobn 1869202 bimmhlspnyysxwg RBFXGFRLIVLUOP
18,5,3,Gkioxzwyha 3301565 tyjgganqydtqqhc HDUZJRHJODMOKE
3,14,2,Uwsfqhpgsn 5230483 jhtlphudjrlcskn BVXMBSEWRRJDIB
77,15,3,Xqzhzsoxoh 8377257 shwiassrhomydot LMMGGPPRFOBRHD
10,11,5,Dxciozexfd 9331122 gklatkzivmcfqcn YJLVRVUQCXWNWE
45,16,4,Sgpjokpgow 4627373 iipmqjnlyerrgar BQASMWJQGTYECO
8,7,1,Ddsxbmfbne 0913442 wphaxspxliptsmd GNMQGAFPEWLGVM
64,1,2,Qlwnftvbqo 0562059 rdqrgylzuqrryth UDPQFRORMIXIEK
22,6,5,Kincjzwsju 8897120 nxtbiymgeqqmgou VNVQVFAOWJKJET
79,6,2,Dpebajfraz 5800546 sivgfowknxhslxr OMASNUJNVMHPBB
22,17,1,Otuxgdutbz 2411957 hnmlymwwwahdcui YKFPQFLZTQYVIW
85,9,4,Wfddvnesyk 7360851 cxazcnnykrwxkjy VEHWVOBJYVFMOH
27,19,1,Yxshxleowi 0219402 cnwcualguxrspfc MYILIZVABMUBHF
72,15,4,Fntzrhlrrm 1426164 jvczyvewkvnyawt XVSZRKACOHMRBR
15,13,0,Hobdgjxqqi 7679624 mahpqrtefckchnh WKTHHWHLKGHOCA
100,9,2,Sihlavuwqh 0492043 mnhnkndtimzafym VZJQQYAUGARPNC
23,20,2,Mpqohckenl 9741370 tagipqaldxydicm NGEZUWMYVZYUKR
